,tweet,parse
1945,@Aletse_04 @HLGatell A ver Gatell... Tu jefe qué opina ahora??? ,@Aletse_04 @HLGatell A ver Gatell... Tu jefe qué opina ahora??? 
1946,"@AldecoBravo Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre","@AldecoBravo Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre"
1947,gue gatell pen ganti ava tpi ni ava lutcuu,gue gatell pen ganti ava tpi ni ava lutcuu
1948,GATELL BABOSO INSERVIBLE DE LA NACION TENDRAS QUE PAGAR POR TUS FALTAS ERES UN CRIMINAL DE MIERDA MAS DE ESTA 4T RATA CABRONA,GATELL BABOSO INSERVIBLE DE LA NACION TENDRAS QUE PAGAR POR TUS FALTAS ERES UN CRIMINAL DE MIERDA MAS DE ESTA 4T RATA CABRONA
1949,Poner en primera plana estadísticas sobre muertos de covid-19 no ayuda demasiado: López-Gatell ,Poner en primera plana estadísticas sobre muertos de covid-19 no ayuda demasiado: López-Gatell 
1950,"@liebano @lopezobrador_ @HLGatell @rivapa Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500... Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre...","@liebano @lopezobrador_ @HLGatell @rivapa Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500... Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre..."
1951,"ANDRES Y GATELL SON CRIMINALES,NUNCA ENTENDIERON LA PESTE QUE VIERON POR BABOSOS E INUTILES HOY TIENEN QUE PAGAR POR SUS NEGLIGENCIAS Y OMISIONES,EL CONSEJO DE SALUBRIDAD GENERAL TAMBIEN ES COMPLICE POR DEJARLOS INCURRIR EN ESTOS ERRORES GARRAFALES QUE TENIAN ELLOS QUE EVITAR","ANDRES Y GATELL SON CRIMINALES,NUNCA ENTENDIERON LA PESTE QUE VIERON POR BABOSOS E INUTILES HOY TIENEN QUE PAGAR POR SUS NEGLIGENCIAS Y OMISIONES,EL CONSEJO DE SALUBRIDAD GENERAL TAMBIEN ES COMPLICE POR DEJARLOS INCURRIR EN ESTOS ERRORES GARRAFALES QUE TENIAN ELLOS QUE EVITAR"
1952,"@sunoothexplorer 2 hari sekali, ga keramas gatell bngtt ueueue","@sunoothexplorer 2 hari sekali, ga keramas gatell bngtt ueueue"
1953,"López-Gatell e Irma Eréndira Sandoval, dos #PróceresDeLa4T. Lean a #Arlequín en @El_Universal_Mx. ","López-Gatell e Irma Eréndira Sandoval, dos #PróceresDeLa4T. Lean a #Arlequín en @El_Universal_Mx. "
1954,@BerriniMartu_ Jajajajaja te quiero Martina 🥰,@BerriniMartu_ Jajajajaja te quiero Martina 🥰
1955,"@DIVALUSTAR El ex secretario de salud con Felipe Calderón, dueño de varios restaurantes por fideicomisos y criticó a Dr Lopez Gatell el manejo de la Pandemia","@DIVALUSTAR El ex secretario de salud con Felipe Calderón, dueño de varios restaurantes por fideicomisos y criticó a Dr Lopez Gatell el manejo de la Pandemia"
1956,@sunoothexplorer Rajinn soalnya sehari ga keramas tuhh gatell bngett ueue,@sunoothexplorer Rajinn soalnya sehari ga keramas tuhh gatell bngett ueue
1957,Gibrán @gibranrr debería poner atención a lo que dice el Dr. Moreno y dejar de defender lo que ha hecho López Obrador y su lacayo López Gatell. De nada sirve la expansión hospitalaria si no se tiene el personal ni la infraestructura para tratar a los pacientes.,Gibrán @gibranrr debería poner atención a lo que dice el Dr. Moreno y dejar de defender lo que ha hecho López Obrador y su lacayo López Gatell. De nada sirve la expansión hospitalaria si no se tiene el personal ni la infraestructura para tratar a los pacientes.
1958,Para colmo dije que no iba a pensar más en esta piba y ahí 24/7 pensando estoy ajajaja soy lo menos,Para colmo dije que no iba a pensar más en esta piba y ahí 24/7 pensando estoy ajajaja soy lo menos
1959,"UNA SOLA PALABRA CRIMINALIDAD,SENADORES DIPUTADOS QUE ESPERAN PARA DETENER ESTA TRAGEDIA,QUE ESPERAN OTROS CIEN MIL MUERTES SON CRIMINALES USTEDES TAMBIEN AL SOLAPAR A ESTOS NEGLIGENTES OMISOS MENTIROSOS DE ANDRES Y GATELL QUE NUNCA SUPIERON NI SABEN DE ACCIONES VS LA PESTE ASNOS","UNA SOLA PALABRA CRIMINALIDAD,SENADORES DIPUTADOS QUE ESPERAN PARA DETENER ESTA TRAGEDIA,QUE ESPERAN OTROS CIEN MIL MUERTES SON CRIMINALES USTEDES TAMBIEN AL SOLAPAR A ESTOS NEGLIGENTES OMISOS MENTIROSOS DE ANDRES Y GATELL QUE NUNCA SUPIERON NI SABEN DE ACCIONES VS LA PESTE ASNOS"
1960,"Dormí 3 horitas y estoy agotado, que día largo veo venir","Dormí 3 horitas y estoy agotado, que día largo veo venir"
1961,La pelea López-Gatell vs Irma Eréndira Sandoval ,La pelea López-Gatell vs Irma Eréndira Sandoval 
1962,Los muertos de López-Gatell!!!,Los muertos de López-Gatell!!!
1963,"@BetoCastro2207 @AlmaRosaCabrer3 @HernanGomezB @VivaAerobus @HLGatell ¿Cuales son tus argumentos? México es un país, no una guardería. Vamos a poner un escenario dónde tanto Gatell cómo López hubieran recomendado usar el chingao cubrebocas, y resulta que nadie lo usa por esa paranoia conspirativa ¿Cuál sería tu argumento?","@BetoCastro2207 @AlmaRosaCabrer3 @HernanGomezB @VivaAerobus @HLGatell ¿Cuales son tus argumentos? México es un país, no una guardería. Vamos a poner un escenario dónde tanto Gatell cómo López hubieran recomendado usar el chingao cubrebocas, y resulta que nadie lo usa por esa paranoia conspirativa ¿Cuál sería tu argumento?"
1964,@VeroDelgadilloG Haha que hipócritas son..! Andan organizando marchas y manifestaciones y quieren culpar al dr. López-Gatell. Cuandl te vas a pronunciar en contra de Ferriz y de Lozano?,@VeroDelgadilloG Haha que hipócritas son..! Andan organizando marchas y manifestaciones y quieren culpar al dr. López-Gatell. Cuandl te vas a pronunciar en contra de Ferriz y de Lozano?
1965,Secretaría de Salud legalmente incompetente para el debate del uso lúdico de la marihuana: Hugo López-Gatell ,Secretaría de Salud legalmente incompetente para el debate del uso lúdico de la marihuana: Hugo López-Gatell 
1966,"DORIGA Y QUE PRESENTARAN HOY POR ESTOS RECORD LOS CRIMINALES SIGUEN LIBRES ANDRES Y GATELL LES VALE MADRES MEXICO,A LOS DIPUTADOS A LOS SENADORES NO QUIEREN INICIAR LOS PROTOCOLOS PARA HACERLES CARGOS,TIENEN QUE SER DESTITUIDOS YA ENJUICIADOS NADIE HACE NADA EN ABSOLUTO,","DORIGA Y QUE PRESENTARAN HOY POR ESTOS RECORD LOS CRIMINALES SIGUEN LIBRES ANDRES Y GATELL LES VALE MADRES MEXICO,A LOS DIPUTADOS A LOS SENADORES NO QUIEREN INICIAR LOS PROTOCOLOS PARA HACERLES CARGOS,TIENEN QUE SER DESTITUIDOS YA ENJUICIADOS NADIE HACE NADA EN ABSOLUTO,"
1967,"LAURIE DOCTORA QUE HACER CON ESTOS SATRAPAS DE ANDRES Y GATELL,YA ESTE GOBIERNO ES UNA BURLA,NO ENTIENDEN ES POR DEMAS NO QUIEREN APLICAR MEDIDAS DE NINGUNA NATURALEZA,SOLO QUIEREN HACER QUE INVERTIRAN,QUE LA VACUNA QUE YA FAYO QUE YA BIENE QUE YA SE ESTA CONGELANDO QUE ESPEREN.","LAURIE DOCTORA QUE HACER CON ESTOS SATRAPAS DE ANDRES Y GATELL,YA ESTE GOBIERNO ES UNA BURLA,NO ENTIENDEN ES POR DEMAS NO QUIEREN APLICAR MEDIDAS DE NINGUNA NATURALEZA,SOLO QUIEREN HACER QUE INVERTIRAN,QUE LA VACUNA QUE YA FAYO QUE YA BIENE QUE YA SE ESTA CONGELANDO QUE ESPEREN."
1968,"Pruebas de la incompetencia de López-Gatell existen en abundancia. Por más que el zar del coronavirus se burle, dé lecciones de periodismo, trate con desprecio a sus maestros y pares y soberbia al resto, la realidad lo aplastó. Lo escribe @rivapa ","Pruebas de la incompetencia de López-Gatell existen en abundancia. Por más que el zar del coronavirus se burle, dé lecciones de periodismo, trate con desprecio a sus maestros y pares y soberbia al resto, la realidad lo aplastó. Lo escribe @rivapa "
1969,Pinche #Gatell 😁😁😁,Pinche #Gatell 😁😁😁
1970,"ANDRES NO TIENES COSAS MAS IMPORTANTES EN TABASCO,NO SEAS MIERDA,CRIMINAL CABRON,SERAN MILES DE MUERTOS MAS POR LA NEGLIGENCIA DE GATELL Y TU OMISION EN LA MALECHA APLICACION DE TUS GRANDES TECNICAS CONTRA LA PESTE,ERES UN CRIMINAL Y EL PIO CUANDO DEJARAS QUE LO DETENGAN RATAS.","ANDRES NO TIENES COSAS MAS IMPORTANTES EN TABASCO,NO SEAS MIERDA,CRIMINAL CABRON,SERAN MILES DE MUERTOS MAS POR LA NEGLIGENCIA DE GATELL Y TU OMISION EN LA MALECHA APLICACION DE TUS GRANDES TECNICAS CONTRA LA PESTE,ERES UN CRIMINAL Y EL PIO CUANDO DEJARAS QUE LO DETENGAN RATAS."
1971,@AlvarezMaynez Cual sería la propuesta Jorge para sacar a este inepto de Lopez Gatell ?,@AlvarezMaynez Cual sería la propuesta Jorge para sacar a este inepto de Lopez Gatell ?
1972,"@lopezobrador_ Presidente. La cultura de “ los otros datos “ -usted promueve -permite a Gatell llegar a 100,000 mexicanos fallecidos y que no acontezca nada. No es normal, es incorrecto. Si no tiene dinero -para test -por apoyar al pueblo sabio; reconozca y busque una solución.","@lopezobrador_ Presidente. La cultura de “ los otros datos “ -usted promueve -permite a Gatell llegar a 100,000 mexicanos fallecidos y que no acontezca nada. No es normal, es incorrecto. Si no tiene dinero -para test -por apoyar al pueblo sabio; reconozca y busque una solución."
1973,"@Bisex_coba2 Hahaha sangat bikin mata gatell, jarang disana sih, ga nyaman Ama sampahnya","@Bisex_coba2 Hahaha sangat bikin mata gatell, jarang disana sih, ga nyaman Ama sampahnya"
1974,"@proceso !!!!! El loco Gatell la volvió a cajetear con lo que dijo , la gente está muy enojada con el . Nadie de la presidencia le pone freno con lo que dice , les parecía que con eso contenia cualquier opinión de la gente . Al trampas le va a pasar factura , dejar que siga hablando 🐷🐷","@proceso !!!!! El loco Gatell la volvió a cajetear con lo que dijo , la gente está muy enojada con el . Nadie de la presidencia le pone freno con lo que dice , les parecía que con eso contenia cualquier opinión de la gente . Al trampas le va a pasar factura , dejar que siga hablando 🐷🐷"
1975,#Video ¿López-Gatell fracasó al superar los 100 mil muertos por Coronavirus?: ,#Video ¿López-Gatell fracasó al superar los 100 mil muertos por Coronavirus?: 
1976,@HernanGomezB @VivaAerobus @HLGatell Efectivamente Hernan. Ésta no es culpa de Gatell. Es de gente como tú que no se queda en casa. ¿A dónde vas? ¿Otra vez a la playa?,@HernanGomezB @VivaAerobus @HLGatell Efectivamente Hernan. Ésta no es culpa de Gatell. Es de gente como tú que no se queda en casa. ¿A dónde vas? ¿Otra vez a la playa?
1977,"Gatell da patadas de ahogado. No es Ebrard (quien busca en la derrota el triunfo). No salvará su imagen ni todo el ejército de Morena, capitaneado por un tenaz profeta ahora sin remisión también fallido","Gatell da patadas de ahogado. No es Ebrard (quien busca en la derrota el triunfo). No salvará su imagen ni todo el ejército de Morena, capitaneado por un tenaz profeta ahora sin remisión también fallido"
1978,La pelea López-Gatell vs Irma Eréndira Sandoval ,La pelea López-Gatell vs Irma Eréndira Sandoval 
1979,Irving Gatell/ Cinco cosas que debes saber sobre los judíos de los países árabes ,Irving Gatell/ Cinco cosas que debes saber sobre los judíos de los países árabes 
1980,@cingmaniax adeq ntar di gigit nyamuq gimana hayohh ntar bentoll teyuss gatell,@cingmaniax adeq ntar di gigit nyamuq gimana hayohh ntar bentoll teyuss gatell
1981,"@fmartinps @SergioSarmiento Y los morenos siguen creyendo las mentiras que les diga el ""Rockstar"" Gatell 🤷🏻‍♀️","@fmartinps @SergioSarmiento Y los morenos siguen creyendo las mentiras que les diga el ""Rockstar"" Gatell 🤷🏻‍♀️"
1982,"@acostanaranjo Si los muertos los multiplicamos por 3 debido al subregistro, como alguna vez lo dijo Gatell y la tasa de mortandad la ponemos al 3% que es la media mundial porque aquí no hacen pruebas, estaríamos hablando de que en realidad son 300mil muertes y 10mill de contagios.","@acostanaranjo Si los muertos los multiplicamos por 3 debido al subregistro, como alguna vez lo dijo Gatell y la tasa de mortandad la ponemos al 3% que es la media mundial porque aquí no hacen pruebas, estaríamos hablando de que en realidad son 300mil muertes y 10mill de contagios."
1983,"La Jornada: Covid, más fuerte en diciembre: López-Gatell ","La Jornada: Covid, más fuerte en diciembre: López-Gatell "
1984,"Claro gran parte de culpa es de @Javier_Alatorre ahí están sus ""NO LE HAGA CASO A GATELL""","Claro gran parte de culpa es de @Javier_Alatorre ahí están sus ""NO LE HAGA CASO A GATELL"""
1985,@palhacoassovio Mil perdoes amigo 🙏🏼🙏🏼,@palhacoassovio Mil perdoes amigo 🙏🏼🙏🏼
1986,"@pmigoya @HLGatell Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre","@pmigoya @HLGatell Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre"
1987,"@CiroGomezL @HLGatell Las personas que se sienten hiperinmunes??? Es culpa de gatell,??? Cuantos se van de shopping, acapulco, de fiesta???? Mejor preguntar a New York Times, por los que propagan fake news.","@CiroGomezL @HLGatell Las personas que se sienten hiperinmunes??? Es culpa de gatell,??? Cuantos se van de shopping, acapulco, de fiesta???? Mejor preguntar a New York Times, por los que propagan fake news."
1988,"Esta vez difiero amigo, las decisiones del gobierno influyeron de forma directa en tener una pandemia fuera de control, sus intentos de minimizar la pandemia causaron comportamiento irresponsable, falsa seguridad. Gatell no es el único pero uno de los más grandes responsables","Esta vez difiero amigo, las decisiones del gobierno influyeron de forma directa en tener una pandemia fuera de control, sus intentos de minimizar la pandemia causaron comportamiento irresponsable, falsa seguridad. Gatell no es el único pero uno de los más grandes responsables"
1989,"@arodhdez2003 2/2 Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre","@arodhdez2003 2/2 Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre"
1990,"@Reforma Deberían empezar, por exigir cifras reales. ¿Porque seguir aceptando la cifra falsa de 100 mil?, cuando hay tanta evidencia de que por lo menos es 3 veces mayor, (300 mil). Evaluan y actuan en base a a resultados falsos. No más mentiras de Gatell y Obrador.","@Reforma Deberían empezar, por exigir cifras reales. ¿Porque seguir aceptando la cifra falsa de 100 mil?, cuando hay tanta evidencia de que por lo menos es 3 veces mayor, (300 mil). Evaluan y actuan en base a a resultados falsos. No más mentiras de Gatell y Obrador."
1991,"@arr1910 Nada tontos.El primero en darse cuenta de eso fue Gatell, que adulando a López —“fuerza moral, no de contagio—se logra TODO , protección del tlatoani, promoción política, etc..","@arr1910 Nada tontos.El primero en darse cuenta de eso fue Gatell, que adulando a López —“fuerza moral, no de contagio—se logra TODO , protección del tlatoani, promoción política, etc.."
1992,"@dt_mexicano @ANESTESIOLOCO @JosedeVilla11 @rsanchez_c137 Aver , se dijo por el mismo Gatell que el cubrebocas no servía si vas solo en la calle si vas sin nadie junto no ay caso de usarlo , pero si te sientes mal o tienes gripe lo mejor es usar cubrebocas siempre , se dijo y se dijo y estedes neta se aferran que dijo esto y otro ...(1)","@dt_mexicano @ANESTESIOLOCO @JosedeVilla11 @rsanchez_c137 Aver , se dijo por el mismo Gatell que el cubrebocas no servía si vas solo en la calle si vas sin nadie junto no ay caso de usarlo , pero si te sientes mal o tienes gripe lo mejor es usar cubrebocas siempre , se dijo y se dijo y estedes neta se aferran que dijo esto y otro ...(1)"
1993,"@MonseIruz @HLGatell Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500... Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre...","@MonseIruz @HLGatell Mas de 100,000 muertos. En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500... Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre..."
1994,@knalpothondaa gatell,@knalpothondaa gatell
1995,"100,000 muertos por COVID-19 en México ➡ A 265 días del primer contagio, las defunciones suman ya 100,104; Gatell admite que cifra es “inusual, sin antecedente previo“; de mayo a septiembre exceso de 50% de mortalidad. Por @larazon_mx ","100,000 muertos por COVID-19 en México ➡ A 265 días del primer contagio, las defunciones suman ya 100,104; Gatell admite que cifra es “inusual, sin antecedente previo“; de mayo a septiembre exceso de 50% de mortalidad. Por @larazon_mx "
1996,Buenos Días Corruptos 😳😱👇 La pelea López-Gatell vs Irma Eréndira Sandoval ,Buenos Días Corruptos 😳😱👇 La pelea López-Gatell vs Irma Eréndira Sandoval 
1997,Buenos Días #México 😳🇲🇽😱👇 La pelea López-Gatell vs Irma Eréndira Sandoval ,Buenos Días #México 😳🇲🇽😱👇 La pelea López-Gatell vs Irma Eréndira Sandoval 
1998,@Amadoelquelolea @HLGatell Actitud egoísta y soberbia Gatell “publiquen lo que gusten” “opinen lo que gusten” vales 💩💩💩💩💩,@Amadoelquelolea @HLGatell Actitud egoísta y soberbia Gatell “publiquen lo que gusten” “opinen lo que gusten” vales 💩💩💩💩💩
1999,"@DavoGonzalzGar1 @_AnaIrma En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500 personas... Y tú, de manera irracional, sigues justificándolos...","@DavoGonzalzGar1 @_AnaIrma En México, por culpa de AMLO y el Dr. Muerte Gatell diario se infectan mas de 4500 personas, y cada día mueren mas de 500 personas... Y tú, de manera irracional, sigues justificándolos..."
2000,@quimroyes Segura mai jajaja,@quimroyes Segura mai jajaja
2001,Este Gatell su jefe inmediato y López Obrador solo quieren aparecer en escenario son 💩💩💩 gente ya obedezcan cuídense el gobierno quiere más muertos ya que somos muchos gay gente humilde q hasta 8 hijos tiene pf ya usen cubrebocas y distancia #GobiernoDeLaMentira @hdemauleon,Este Gatell su jefe inmediato y López Obrador solo quieren aparecer en escenario son 💩💩💩 gente ya obedezcan cuídense el gobierno quiere más muertos ya que somos muchos gay gente humilde q hasta 8 hijos tiene pf ya usen cubrebocas y distancia #GobiernoDeLaMentira @hdemauleon
2002,"@Amadoelquelolea @HLGatell El káiser LopeZ Gatell, el excelente médico que por sus aspiraciones políticas abandonó el camino de la ciencia.","@Amadoelquelolea @HLGatell El káiser LopeZ Gatell, el excelente médico que por sus aspiraciones políticas abandonó el camino de la ciencia."
2003,@JCRomeroHicks @GobiernoMX @diputadospan @RevistaLaNacion @PANGuanajuato @cdmgto @sferaPolitica @ferbelaunzaran @kenialopezr 🤣👉👇 en esta foto claramente se mira el ejemplo de un gobierno fallido 🤣. Que afan de estar chingando la madre¡! Culpa del gobierno!? si casi todo Europa implemento el #SEMAFOROCOVID de Gatell. Hay que tener mierda en la cabeza para sacar provecho d esta situación 💪a CHSPM ,@JCRomeroHicks @GobiernoMX @diputadospan @RevistaLaNacion @PANGuanajuato @cdmgto @sferaPolitica @ferbelaunzaran @kenialopezr 🤣👉👇 en esta foto claramente se mira el ejemplo de un gobierno fallido 🤣. Que afan de estar chingando la madre¡! Culpa del gobierno!? si casi todo Europa implemento el #SEMAFOROCOVID de Gatell. Hay que tener mierda en la cabeza para sacar provecho d esta situación 💪a CHSPM 
2004,"@DavoGonzalzGar1 @_AnaIrma Mas de 100,000 muertos, mal manejo de la pandemia por tus ídolos, AMLO y Gatell. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre... Que respuesta das a eso...","@DavoGonzalzGar1 @_AnaIrma Mas de 100,000 muertos, mal manejo de la pandemia por tus ídolos, AMLO y Gatell. Para ejemplo de un manejo correcto, Nueva Zelanda: lleva 25 muertos en toda la pandemia, el último falleció el 17 de septiembre... Que respuesta das a eso..."
2005,"""Esa es una cantidad inusual, no tenía ningún antecedente previo la sociedad mexicana de una enfermedad infecciosa aguda que pudiera causar una propagación tan rápida y afectar la vida de tantas personas"", dijo Hugo López-Gatell. ","""Esa es una cantidad inusual, no tenía ningún antecedente previo la sociedad mexicana de una enfermedad infecciosa aguda que pudiera causar una propagación tan rápida y afectar la vida de tantas personas"", dijo Hugo López-Gatell. "
2006,@SLYTAER HEHHHHHHHH GABISA GABISA SEMENIT GABUKA AJA GATELL HEH KAK PION:(,@SLYTAER HEHHHHHHHH GABISA GABISA SEMENIT GABUKA AJA GATELL HEH KAK PION:(
2007,Alguien que le avise a López Gatell.,Alguien que le avise a López Gatell.
2008,@telediario @paobarquet @Carloszup El gatell es puto,@telediario @paobarquet @Carloszup El gatell es puto
2009,Com interaccionen els agents mediambientals en la salut pediàtrica? Ens hi posem? 🌿#PEHSU @SCPed @SCPediatria_AP @doktorkampi @hospiolot ,Com interaccionen els agents mediambientals en la salut pediàtrica? Ens hi posem? 🌿#PEHSU @SCPed @SCPediatria_AP @doktorkampi @hospiolot 
2010,"@Ivnrss @HLGatell Si esos intereses superiores te impiden realizar tu trabajo en algo TAN importante como salvar vidas, renuncias. No los defiendes dejando de lado la evidencia científica. Gatell tiene un montón de culpa aquí.","@Ivnrss @HLGatell Si esos intereses superiores te impiden realizar tu trabajo en algo TAN importante como salvar vidas, renuncias. No los defiendes dejando de lado la evidencia científica. Gatell tiene un montón de culpa aquí."
2011,"¿Primero Los Pobres? Más de 100,000 muertos por Covid-19 en México.. A. La Gente B. Lopez Obrador C. Lopez Gatell D. Calderón 👉🏼México y EEUU no están en la lista de los que mejor han manejadoa pandemia ","¿Primero Los Pobres? Más de 100,000 muertos por Covid-19 en México.. A. La Gente B. Lopez Obrador C. Lopez Gatell D. Calderón 👉🏼México y EEUU no están en la lista de los que mejor han manejadoa pandemia "
2012,"Es inaudito que el Dr. Muerte Gatell, siga al frente de la lucha contra la pandemia. Es una farsa, es un criminal de lesa humanidad.","Es inaudito que el Dr. Muerte Gatell, siga al frente de la lucha contra la pandemia. Es una farsa, es un criminal de lesa humanidad."
2013,@saturnxxyy hngggg gatell garuk dulu,@saturnxxyy hngggg gatell garuk dulu
2014,@rivapa @HLGatell Sr es bueno para trabajar como encubierto.. Parecía inteligente.. Hasta le creí por años. Leí sus columnas. Lo defendí. Que desperdicio.. Si aun no ha comprendido que es una pandemia y que todos peligramos es inútil leerlo. Gatell no es Dios chayotero resentido.. uff por usted,@rivapa @HLGatell Sr es bueno para trabajar como encubierto.. Parecía inteligente.. Hasta le creí por años. Leí sus columnas. Lo defendí. Que desperdicio.. Si aun no ha comprendido que es una pandemia y que todos peligramos es inútil leerlo. Gatell no es Dios chayotero resentido.. uff por usted
2015,Con un poco de suerte este invierno llevando la mascarilla nos ahorramos dolores d garganta! 🤞🤞,Con un poco de suerte este invierno llevando la mascarilla nos ahorramos dolores d garganta! 🤞🤞
2016,"@VeroDelgadilloG Tantita prudencia y menos cinismo, lo dice la senadora que estuvo encontra de toda las recomendaciones del Dr. Gatell y acato sus medias propias y dio positivo a covid, falto poco para que también lo culparas de que diera positivo a coronavirus senadora","@VeroDelgadilloG Tantita prudencia y menos cinismo, lo dice la senadora que estuvo encontra de toda las recomendaciones del Dr. Gatell y acato sus medias propias y dio positivo a covid, falto poco para que también lo culparas de que diera positivo a coronavirus senadora"
2017,Bon dia!,Bon dia!
2018,@petra_casillas Conocí a varios que se contagiaron y uno falleció por andar llendo a fistas cuando sabían perfectamente el riesgo Y la verdad no recuerdo que Gatell o AMLO les dijeran​ que fueran a ellas. De seguro eres de las que tienen mentalidad infantil y quieres que te traten cómo menor.,@petra_casillas Conocí a varios que se contagiaron y uno falleció por andar llendo a fistas cuando sabían perfectamente el riesgo Y la verdad no recuerdo que Gatell o AMLO les dijeran​ que fueran a ellas. De seguro eres de las que tienen mentalidad infantil y quieres que te traten cómo menor.
2019,"¿Como que la tendencia YHLQMDLG no significa ""Yo Hago Lo Que Me Diga Lopez Gatell""?","¿Como que la tendencia YHLQMDLG no significa ""Yo Hago Lo Que Me Diga Lopez Gatell""?"
2020,"@TahiryAcS @Patracaaa @OmarZavalah @HLGatell No me equivoqué, ha salido baratísimo 100 mil muertos, 100 mil muertos oficiales claro. Mejor disfrutemos el bello rostro de Gatell. ","@TahiryAcS @Patracaaa @OmarZavalah @HLGatell No me equivoqué, ha salido baratísimo 100 mil muertos, 100 mil muertos oficiales claro. Mejor disfrutemos el bello rostro de Gatell. "
2021,"@JCRomeroHicks @FelipeCalderon @GobiernoMX @diputadospan @RevistaLaNacion @PANGuanajuato @cdmgto @sferaPolitica @ferbelaunzaran @kenialopezr Por Pendejos, quien les manda no hacerle caso al experto Dr. Gatell, espero sigan de luto todos los derechangos, entre menos burros mas olotes .","@JCRomeroHicks @FelipeCalderon @GobiernoMX @diputadospan @RevistaLaNacion @PANGuanajuato @cdmgto @sferaPolitica @ferbelaunzaran @kenialopezr Por Pendejos, quien les manda no hacerle caso al experto Dr. Gatell, espero sigan de luto todos los derechangos, entre menos burros mas olotes ."
2022,"100,000 muertos de forma oficial, más de 260,000 de acuerdo a estimaciones y muertes en exceso. La palabra que busca el subsecretario es “tragedia” México llega a 100 mil muertos por Covid, cifra ""inusual"", reconoce López-Gatell via El Universal ","100,000 muertos de forma oficial, más de 260,000 de acuerdo a estimaciones y muertes en exceso. La palabra que busca el subsecretario es “tragedia” México llega a 100 mil muertos por Covid, cifra ""inusual"", reconoce López-Gatell via El Universal "
2023,"@dieor1234 @_AnaIrma Bro la mayor parte de México es ignorante, les haran caso porque en todo caso tienen primaria, secundaria o prepa inconclusa, pero incluso para mi Gatell es de los mejores, exceptuando a Gatell toda la 4T es un circo.","@dieor1234 @_AnaIrma Bro la mayor parte de México es ignorante, les haran caso porque en todo caso tienen primaria, secundaria o prepa inconclusa, pero incluso para mi Gatell es de los mejores, exceptuando a Gatell toda la 4T es un circo."
2024,"Cancer y covid, los dos logros del sexenio. Debido a Gatell y Zoe, dos de los matones del genocida Lopez.","Cancer y covid, los dos logros del sexenio. Debido a Gatell y Zoe, dos de los matones del genocida Lopez."
2025,"@HernanGomezB @VivaAerobus @HLGatell ""... y nadie controla"" ""Pero no culpen a Gatell"" No te dolió la cabeza con la disonancia cognitiva que te aventaste?","@HernanGomezB @VivaAerobus @HLGatell ""... y nadie controla"" ""Pero no culpen a Gatell"" No te dolió la cabeza con la disonancia cognitiva que te aventaste?"
