,tweet,parse
101,"@EmmaChoquita Igualmente, idiotas atacan dr Gatell quieren afrontar responsabilidad personal","@EmmaChoquita Igualmente, idiotas atacan dr Gatell quieren afrontar responsabilidad personal"
102,"@proceso Imbecil dr. Gatell Gatell cómo atreve pedir dramatizar 100 mil muertos, vida dolorosa, 100 mil calificativo, merece cárcel inepto","@proceso Imbecil dr. Gatell Gatell cómo atreve pedir dramatizar 100 mil muertos, vida dolorosa, 100 mil calificativo, merece cárcel inepto"
103,@politicomx @zoerobledo @SSalud_mx @m_ebrard @LillyTellez @Mzavalagc @MarkoCortes Resultado: si pasamos escenario catastrófico Sr Lopez-Gatell escenario estamos??? Que resultado es???,@politicomx @zoerobledo @SSalud_mx @m_ebrard @LillyTellez @Mzavalagc @MarkoCortes Resultado: si pasamos escenario catastrófico Sr Lopez-Gatell escenario estamos??? Que resultado es???
104,"@jorge_villar @El_Universal_Mx Esto q hacer presidente, lopez gatell zoe robledo! 👈🤔","@jorge_villar @El_Universal_Mx Esto q hacer presidente, lopez gatell zoe robledo! 👈🤔"
105,"@lopezdoriga Gatell pobre diablo comentarios tontos estúpidos, escribir palabras mas fuentes.","@lopezdoriga Gatell pobre diablo comentarios tontos estúpidos, escribir palabras mas fuentes."
106,"@leozuckermann @HLGatell El subsecretario dijo inusual, refirió intrascendente. Al final creo pueden pedir peras olmo. El doctor Lopez Gatell buscando extender máximo 15 minutos fama asi sacrificar 100,000. Nos toca cuidarnos.","@leozuckermann @HLGatell El subsecretario dijo inusual, refirió intrascendente. Al final creo pueden pedir peras olmo. El doctor Lopez Gatell buscando extender máximo 15 minutos fama asi sacrificar 100,000. Nos toca cuidarnos."
107,"@EmmaChoquita Claro. Y bajo misma lógica, López-Gatell salvado TRES CUARTOS DE MILLÓN personas ...aun cientos hospitales inservibles dejaron. Pero derefachiza ""se olvida"". #AmloElMejorPresidenteDelMundo 🇲🇽","@EmmaChoquita Claro. Y bajo misma lógica, López-Gatell salvado TRES CUARTOS DE MILLÓN personas ...aun cientos hospitales inservibles dejaron. Pero derefachiza ""se olvida"". #AmloElMejorPresidenteDelMundo 🇲🇽"
108,"¡Éste pend3jo madre! Mexicanos, escuchar ésto, ¿de dan ganas? Compartan sentir. #100MilMuertos #COVID19 #VxM Gatell","¡Éste pend3jo madre! Mexicanos, escuchar ésto, ¿de dan ganas? Compartan sentir. #100MilMuertos #COVID19 #VxM Gatell"
109,"ojok dipikir manganku dino iki akeh krn aku bahagia, justru aku stress akeh pikiran tel gatell.","ojok dipikir manganku dino iki akeh krn aku bahagia, justru aku stress akeh pikiran tel gatell."
110,¡Yo confío Gatell... 😊 #GatellMéxicoTeRespalda #GatellOrgulloMexicano,¡Yo confío Gatell... 😊 #GatellMéxicoTeRespalda #GatellOrgulloMexicano
111,"Es pendejo visto tendencias. Parte 100mil mataron solitos mataron demás salir fiestas, saber ponerse simple cubrebocas. #Gatell culpa imbéciles.","Es pendejo visto tendencias. Parte 100mil mataron solitos mataron demás salir fiestas, saber ponerse simple cubrebocas. #Gatell culpa imbéciles."
112,"@Liz_fifi @roy_sk8 @el_pais Vengo camión señora pocos traen cubrebocas, comiendo tosiendo. Entonces culpa gatell gente entiende.","@Liz_fifi @roy_sk8 @el_pais Vengo camión señora pocos traen cubrebocas, comiendo tosiendo. Entonces culpa gatell gente entiende."
113,"@econokafka @HLGatell ""Ha dado resultados estrategia"" ahí está, #1, verdad Gatell?","@econokafka @HLGatell ""Ha dado resultados estrategia"" ahí está, #1, verdad Gatell?"
114,"Hey, DonPendejo achichincle @Gatell dijeron principio pandemia cubrebocas necesario, 4ªT cansado decir #covid vino “como anillo dedo.” Bola pendejos.","Hey, DonPendejo achichincle @Gatell dijeron principio pandemia cubrebocas necesario, 4ªT cansado decir #covid vino “como anillo dedo.” Bola pendejos."
115,"100 mil muertes evitado si gente cuidado atención hospitales calidad gente suele ser irresponsable administraciones pasadas desfalcaron sector salud, tristemente pasaron. Nada culpa Gatell. #NosFaltan100mil","100 mil muertes evitado si gente cuidado atención hospitales calidad gente suele ser irresponsable administraciones pasadas desfalcaron sector salud, tristemente pasaron. Nada culpa Gatell. #NosFaltan100mil"
116,@LOVREGA Las mismas personas fallecidas firmas Yacult apoyan Gatell encuesta.,@LOVREGA Las mismas personas fallecidas firmas Yacult apoyan Gatell encuesta.
117,Solo dos motivos: -López Obrador #LopezAsesino -López-Gatell #DoctorMuerte #DrMuerte,Solo dos motivos: -López Obrador #LopezAsesino -López-Gatell #DoctorMuerte #DrMuerte
118,"@LOVREGA Acabas dejar claro trabajo Gatell mide número fallecimientos, sino popularidad. Ahora entiendo porqué renunciado alguien llevado país escenario catastrófico. Yo pensaba sinvergüenza, además inepto.","@LOVREGA Acabas dejar claro trabajo Gatell mide número fallecimientos, sino popularidad. Ahora entiendo porqué renunciado alguien llevado país escenario catastrófico. Yo pensaba sinvergüenza, además inepto."
119,"@AxelAmaury3 @Milenio Tu deja mamar, encargados responsables dos. Uno dejarle paquete gatell ser reverendo pendejo prefiere morirse aceptar equivoco. Lo peor, gato peje insiste cubrebocas necesario","@AxelAmaury3 @Milenio Tu deja mamar, encargados responsables dos. Uno dejarle paquete gatell ser reverendo pendejo prefiere morirse aceptar equivoco. Lo peor, gato peje insiste cubrebocas necesario"
120,@LOVREGA Eso conoce FALACIA AD POPULUM ¿De verdad falacia piensas defender Gatell?,@LOVREGA Eso conoce FALACIA AD POPULUM ¿De verdad falacia piensas defender Gatell?
121,"@barbarodelnorte @LeonKrauze @elpaismexico Entonces Gatell tener mejor trabajo, experiencias países, olvidar México lleva 9 meses enfrentando pandemia y, oh sorpresa, siguen haciendo mismo. El actuar autoridades sido científico.","@barbarodelnorte @LeonKrauze @elpaismexico Entonces Gatell tener mejor trabajo, experiencias países, olvidar México lleva 9 meses enfrentando pandemia y, oh sorpresa, siguen haciendo mismo. El actuar autoridades sido científico."
122,@rivapa @HLGatell Ls peor tragedia humanitaria historia México. En manos soberbio inepto López-Gatell.,@rivapa @HLGatell Ls peor tragedia humanitaria historia México. En manos soberbio inepto López-Gatell.
123,"En mundo felicitan Gatell, México echan culpa muertes COVID, ¿no quieren echarle culpa muertes mundo?","En mundo felicitan Gatell, México echan culpa muertes COVID, ¿no quieren echarle culpa muertes mundo?"
124,Felicidades Hugo Lopez-Gatell Ramírez usted perfecto genocida omisión. #100MilMuertosGatell #ObservatorioCiudadano,Felicidades Hugo Lopez-Gatell Ramírez usted perfecto genocida omisión. #100MilMuertosGatell #ObservatorioCiudadano
125,"@HLGatell No creo mentira, López Gatell agarró fama farsa.","@HLGatell No creo mentira, López Gatell agarró fama farsa."
126,@miguelelfeli @CiroGomezL @HLGatell insulto Gatell es.....,@miguelelfeli @CiroGomezL @HLGatell insulto Gatell es.....
127,"López-Gatell ir, lleguemos 200k.","López-Gatell ir, lleguemos 200k."
128,@Betty_Couder Gatell dijo covid llegó quedárse... debémos cambiar hábitos alimentícios.,@Betty_Couder Gatell dijo covid llegó quedárse... debémos cambiar hábitos alimentícios.
129,@MalthusGamba Yo confío Gatell.,@MalthusGamba Yo confío Gatell.
130,"@fernandeznorona El mismo Hugo López-Gatell Ramírez, reconocido números multiplicarlos.","@fernandeznorona El mismo Hugo López-Gatell Ramírez, reconocido números multiplicarlos."
131,#Gatell ángel guardián Dios bendiga cabronzzz,#Gatell ángel guardián Dios bendiga cabronzzz
132,"@Milenio GRAN PARTE DE ESOS QUE NOS DEJARON ERAN SEGUIDORES DE AMLO, CONFIADOS DE LOS DICHOS DE GATELL SOBRE QUE EL CUBRE BOCAS NO ERA RECOMENDADO LE HICIERON CASO Y AHI LA CONSECUENCIAS","@Milenio GRAN PARTE DE ESOS QUE NOS DEJARON ERAN SEGUIDORES DE AMLO, CONFIADOS DE LOS DICHOS DE GATELL SOBRE QUE EL CUBRE BOCAS NO ERA RECOMENDADO LE HICIERON CASO Y AHI LA CONSECUENCIAS"
133,"Los gobiernos prohibicionistas buenos limitar libertad coartar derechos personas, malos, malos resolver problemas, pandemia crisis económica. Verdad, AMLO, Gatell, Sheinbaum, Corral, Barbosa, etc.?","Los gobiernos prohibicionistas buenos limitar libertad coartar derechos personas, malos, malos resolver problemas, pandemia crisis económica. Verdad, AMLO, Gatell, Sheinbaum, Corral, Barbosa, etc.?"
134,@josu_glz @SofiaHicks18 @EmmaChoquita Y echan culpa Gatell AMLO? JAJAJAJAJA,@josu_glz @SofiaHicks18 @EmmaChoquita Y echan culpa Gatell AMLO? JAJAJAJAJA
135,"México llega 100 mil muertos Covid, cifra ""inusual"", reconoce López-Gatell","México llega 100 mil muertos Covid, cifra ""inusual"", reconoce López-Gatell"
136,"@Milenio Inepto, soberbio, ocurrente tonto, trabajo combatir coronavirus pésimo, aún permitir ocurrente Dr. Gatell responsable.","@Milenio Inepto, soberbio, ocurrente tonto, trabajo combatir coronavirus pésimo, aún permitir ocurrente Dr. Gatell responsable."
137,"En efecto, si dado resultados. Desde principio importó cuánta gente podría morir, digo, Gatell dijo exageradamente iba llegar 60'000 contagios","En efecto, si dado resultados. Desde principio importó cuánta gente podría morir, digo, Gatell dijo exageradamente iba llegar 60'000 contagios"
138,@AreliPaz @lopezobrador_ Ni salga días hablar “maravillas” resultado Gatell pandemia va evitar futuro juzgado pésimo manejo 100mil muertes,@AreliPaz @lopezobrador_ Ni salga días hablar “maravillas” resultado Gatell pandemia va evitar futuro juzgado pésimo manejo 100mil muertes
139,"@ChumelTorres Shiaaaaa pinche Chumel desinformador, AMLO dijo contexto entendiste, Gatell quieren llevar Europa, culpa pueblo sabio, sabioooooooooooooo (léase voz betito)","@ChumelTorres Shiaaaaa pinche Chumel desinformador, AMLO dijo contexto entendiste, Gatell quieren llevar Europa, culpa pueblo sabio, sabioooooooooooooo (léase voz betito)"
140,Ha dado resultados estrategia López-Gatell. Somos cuarto país mas muertos mundo.,Ha dado resultados estrategia López-Gatell. Somos cuarto país mas muertos mundo.
141,Alguien sabe aportaciones realizado #Gatell #OMS partir #AMLO dio exclusiva hace meses si ganado #PremioNobel,Alguien sabe aportaciones realizado #Gatell #OMS partir #AMLO dio exclusiva hace meses si ganado #PremioNobel
142,@HistoriaPedro @MiguelMartinFe @gabrielguerrac Supongo hablas presidente lacayo gatell,@HistoriaPedro @MiguelMartinFe @gabrielguerrac Supongo hablas presidente lacayo gatell
143,"@Maicol80 @_denial Covid, amigo. Desde domingo. Si preocupado hipertensión. Pero bien.","@Maicol80 @_denial Covid, amigo. Desde domingo. Si preocupado hipertensión. Pero bien."
144,@patyarmendarfan @HLGatell Ya siéntese señora. Tremendos osos falta dignidad. O ¿usted veía guapo aplaudía pico pandemia Gatell anunció Mayo? Neta usted rebuzna llega tono.,@patyarmendarfan @HLGatell Ya siéntese señora. Tremendos osos falta dignidad. O ¿usted veía guapo aplaudía pico pandemia Gatell anunció Mayo? Neta usted rebuzna llega tono.
145,"👨‍⚕️✔️ #Video| AMLO apoya estrategia frenar contagios muertes Covid-19; acusa ""ha sido temporada zopilotes"" defiende López-Gatell","👨‍⚕️✔️ #Video| AMLO apoya estrategia frenar contagios muertes Covid-19; acusa ""ha sido temporada zopilotes"" defiende López-Gatell"
146,"@Danymoll11HB @Milenio No defiendo apoyo ningún partido realidad Gatell sido bueno medidas mexicanos respetamos, mueren tantos. Ayer mercado vi gente cubrebocas calle xq decían virus existe jajaj","@Danymoll11HB @Milenio No defiendo apoyo ningún partido realidad Gatell sido bueno medidas mexicanos respetamos, mueren tantos. Ayer mercado vi gente cubrebocas calle xq decían virus existe jajaj"
147,@LOVREGA Eres estúpida Gatell.,@LOVREGA Eres estúpida Gatell.
148,@ursusmarinus Tu insulto... Y Gatell........,@ursusmarinus Tu insulto... Y Gatell........
149,"@Betty_Couder La mayoría fachos critican estrategia pandemia entienden madre días explica, manzanitas, López Gatell","@Betty_Couder La mayoría fachos critican estrategia pandemia entienden madre días explica, manzanitas, López Gatell"
150,@BaksLive @ross_marz ¿Puedo llevar Coca Cola aunque Gatell diga mata?,@BaksLive @ross_marz ¿Puedo llevar Coca Cola aunque Gatell diga mata?
151,"Lopez Gatell pidió agregarle ""dramatismo"" epidemia. Deseo algún día, alguien irresponsable gobierno responder pagar muertes derivadas mala estrategia, negligencia, falta empatía fanatismo 4ta transformación. #NosFaltan100mil","Lopez Gatell pidió agregarle ""dramatismo"" epidemia. Deseo algún día, alguien irresponsable gobierno responder pagar muertes derivadas mala estrategia, negligencia, falta empatía fanatismo 4ta transformación. #NosFaltan100mil"
152,Estoy usted apoyamos Dr. López Gatell.,Estoy usted apoyamos Dr. López Gatell.
153,"@Cabrita20201 @JupiterLynch @Masterdelticket @iamangymartinez Ni, equivocas!! Yo escuché Gatell decir uso cubrebocas, lavarse manos, mantener distancia. Dices gobierno ejemplo entonces si gobierno mata hacerlo demás?? Si gobierno dice, cómete mocos, harás??","@Cabrita20201 @JupiterLynch @Masterdelticket @iamangymartinez Ni, equivocas!! Yo escuché Gatell decir uso cubrebocas, lavarse manos, mantener distancia. Dices gobierno ejemplo entonces si gobierno mata hacerlo demás?? Si gobierno dice, cómete mocos, harás??"
154,"Creo haría mejor medicada #marihuana tener Gatell frente epidemia. #DrMuerte #COVID19 😡🤬 100,000 muertos aún creen falló estrategia inició.","Creo haría mejor medicada #marihuana tener Gatell frente epidemia. #DrMuerte #COVID19 😡🤬 100,000 muertos aún creen falló estrategia inició."
155,Gatell #AmloLujoDePendejete Se pelean anillo mejor quede Pero #DoctorMuerte acaba adjudicarse 100 mil fallecidos Mientras #cacas va porcentaje ayuda electoral #SonMasDe100mil #VxM #SiPorMexico #VotoUtil2021,Gatell #AmloLujoDePendejete Se pelean anillo mejor quede Pero #DoctorMuerte acaba adjudicarse 100 mil fallecidos Mientras #cacas va porcentaje ayuda electoral #SonMasDe100mil #VxM #SiPorMexico #VotoUtil2021
156,"@leozuckermann @HLGatell Lo mamando Gatell, si México unico lugar planeta cumplieron espectativas respecto pandemia. Eres tan mierda coparmex hablar tema dominan. Lo lamer Neoliberalismo.","@leozuckermann @HLGatell Lo mamando Gatell, si México unico lugar planeta cumplieron espectativas respecto pandemia. Eres tan mierda coparmex hablar tema dominan. Lo lamer Neoliberalismo."
157,@YuririaSierra Según Gatell intrascendente Yuri,@YuririaSierra Según Gatell intrascendente Yuri
158,"@jenarovillamil @lopezobrador_ Ka ""Zopi"" Ka Señora Bety , El CACAS López Buitre. Gatell gato necrofilo . Villamil hiena carroñera. #NiUnVotoAMORENA2021","@jenarovillamil @lopezobrador_ Ka ""Zopi"" Ka Señora Bety , El CACAS López Buitre. Gatell gato necrofilo . Villamil hiena carroñera. #NiUnVotoAMORENA2021"
159,"@futpicante El publico estadistica mismo publica estadisticas mañanera Amlo Lopez Gatell. Asi certeras, veridicas confiables....","@futpicante El publico estadistica mismo publica estadisticas mañanera Amlo Lopez Gatell. Asi certeras, veridicas confiables...."
160,Gatell va salir decir santa mentira oposición,Gatell va salir decir santa mentira oposición
161,"@LOVREGA Encuestas puro chairo, todas saca 4T. Afuera burbuja repudiamos 4T, anciano engaña-pendejos demencia senil inepto criminal Gatell. En cuenta pura propaganda muchas mentiras.","@LOVREGA Encuestas puro chairo, todas saca 4T. Afuera burbuja repudiamos 4T, anciano engaña-pendejos demencia senil inepto criminal Gatell. En cuenta pura propaganda muchas mentiras."
162,@LOVREGA 😂 😂 😂 😂 Gatell mengele,@LOVREGA 😂 😂 😂 😂 Gatell mengele
163,"@talipurpura @RiosCorona222 Pinche viejo mentiroso,cuando controlado pandemia? Cuándo Gatell puesto trabajar. Sólo hablan hablan,pendejadas.","@talipurpura @RiosCorona222 Pinche viejo mentiroso,cuando controlado pandemia? Cuándo Gatell puesto trabajar. Sólo hablan hablan,pendejadas."
164,"@Ote_EDOMEX @AlfredoLecona No mame, Gatell Amlo culpa, dicen, hagan fiesta fines semana, salgan calle cubrebocas, hagan bailes sonideros, vayan tiendas buen fin. La culpa gente ignorate","@Ote_EDOMEX @AlfredoLecona No mame, Gatell Amlo culpa, dicen, hagan fiesta fines semana, salgan calle cubrebocas, hagan bailes sonideros, vayan tiendas buen fin. La culpa gente ignorate"
165,@epigmenioibarra @proceso ES CULPA DE AMLO Y GATELL!!! Se juro... creen? Loretito estas???,@epigmenioibarra @proceso ES CULPA DE AMLO Y GATELL!!! Se juro... creen? Loretito estas???
166,"@LaCronicaDeHoy Así esquiva asuntos reales país. Economía decrece -lo dijo Romo ayer- 100,000 mil muertos -según cifras Lopez Gatell AMLO sale disculpas. Caerán distractor?","@LaCronicaDeHoy Así esquiva asuntos reales país. Economía decrece -lo dijo Romo ayer- 100,000 mil muertos -según cifras Lopez Gatell AMLO sale disculpas. Caerán distractor?"
