date,tweet,language,hashtags
2022-02-25,This is supposed to be the radio communication between Russian battleship and Ukrainian border guards on Ukraine's Zmijnyj island in the Black Sea.   https://t.co/uqnizb5z35 R.I.P. brave defenders. #russianinvasion #RussianAggression #Ukraine #UkraineUnderAttack #Ukraine,en,"['russianinvasion', 'russianaggression', 'ukraine', 'ukraineunderattack', 'ukraine']"
2022-02-25,NEWS: Anonymous just confirmed that they took down the website of the Russian Ministry of Defense! #Anonymous #Ukraine #UkraineInvasion,en,"['anonymous', 'ukraine', 'ukraineinvasion']"
2022-02-25,"""Why Putin chose war""  https://t.co/Pl8Gq5LQ6G via @politico   #WARINUKRAINE  #RussianSanctions  #Ukraine #Russia #Putin",en,"['warinukraine', 'russiansanctions', 'ukraine', 'russia', 'putin']"
2022-02-25,@NBCNews NATO should IMPOSE IMMEDIATELY A NO FLY ZONE over #Ukraine,en,['ukraine']
2022-02-25,The biggest Joke ever that #POTUS  condemned for #Ukraine fall and the biggest culprit and cause of Wars in middle east including #Syria and #Palestine. #Iraqi girl namely Malak. Is there any condemn Statements for them #RussiaUkraineConflict #WorldWarIII  #UnitedNations  #Putin  https://t.co/0srMdgDDEt,en,"['potus', 'ukraine', 'syria', 'palestine', 'iraqi', 'russiaukraineconflict', 'worldwariii', 'unitednations', 'putin']"
2022-02-25,New #Russia &amp; #Ukraine thread below.,en,"['russia', 'ukraine']"
2022-02-25,I think #Twitter is getting ready to crash! I can't seem to re-load videos in #Ukraine!  Yes #TwitterDown is trending,en,"['twitter', 'ukraine', 'twitterdown']"
2022-02-25,"I’m trying to restrain myself &amp; not voicing what I really want to say, lest I end up in jail. Putin aka Vlad the Inhaler - he has to be on something - can’t &amp; shouldn’t get away with this! Sanctions won’t work, they never do. It’s time that #NATO put boots on the ground! #Ukraine",en,"['nato', 'ukraine']"
2022-02-25,#Ukraine must be strong,en,['ukraine']
2022-02-25,Google Street View in LIVE  Watch more live of #russiainvasion on #hapstr  https://t.co/Q7qeZQCBrV…  Shame on you Putin #StopTheWar   #happenonthestreets #Ukraine  #WorldWarIII,en,"['russiainvasion', 'hapstr', 'stopthewar', 'happenonthestreets', 'ukraine', 'worldwariii']"
2022-02-25,"#Ukraine leader must announce truce,  His men must stand with a white flag,  Sweden has committed a crime against Ukraine,  Ukraine leader must give up his ego,    He is not Ukraine, his citizens form Ukraine,  I fear to see him in TV as his way is wrong,  Wrong Western advice?",en,['ukraine']
2022-02-25,"""This is genius. Putin declares a big portion of Ukraine as independent. Oh, that's wonderful."" DJT  laid the groundwork for the invasion of #Ukraine The writing was on the wall! #UkraineInvasion #UkraineUnderAttack #UkraineWar #TrumpRussia  https://t.co/FtoMAQ6HUO",en,"['ukraine', 'ukraineinvasion', 'ukraineunderattack', 'ukrainewar', 'trumprussia']"
2022-02-25,"Shut down #Russia everywhere. Make them worry about their holdings, money, assets, travel, @UN @POTUS Demand Russia pull out of #Ukraine",en,"['russia', 'ukraine']"
2022-02-25,F1 Russia has been cancelled! A big news for the sports world!  #Sportsfounder #F1 #RussiaUkraineConflict #Ukraine #UkraineRussia  https://t.co/fyJIz2uVmf,en,"['sportsfounder', 'f1', 'russiaukraineconflict', 'ukraine', 'ukrainerussia']"
2022-02-25,#BidenIsADisgrace and #BidensWar is trending? That only means one thing. #GOPIdiots are #Projecting again! If it’s @Potus’s war I guess those are our missiles dropping on #Ukraine #PutinsWar,en,"['bidenisadisgrace', 'bidenswar', 'gopidiots', 'projecting', 'ukraine', 'putinswar']"
2022-02-25,"A growing number of #cruise lines are dropping #Russia and #Ukraine calls in the wake of Russia's invasion of Ukraine, with implications for #Baltic and #BlackSea cruises. The latest from @thepointsguy:      https://t.co/V7iuDq5RVW #travel #UkraineInvasion #UkraineWar",en,"['cruise', 'russia', 'ukraine', 'baltic', 'blacksea', 'travel', 'ukraineinvasion', 'ukrainewar']"
2022-02-25,"Your #DailyDose of news is here!  @tanishka_s2 brings you the latest updates about PIL for evacuation of Indians in #Ukraine, arrest in NSE case, and more.   Listen up!    https://t.co/veVQsg8Q22",en,"['dailydose', 'ukraine']"
2022-02-25,"Make no mistake: Russia intends no peace with an independent #Ukraine  - This is merely posturing and trying to normalize China as being the only world force that dictate peace and policy. Putin and Xi are cut from the same cloth, and to both, I say ""Go fuck yourself.""",en,['ukraine']
2022-02-25,I think it's time to call in the big guns let's get gavlar back and send him to the front line and tell #Putin to go away and shut up! #UkraineRussia #Ukraine  https://t.co/S33HnDib1Q,en,"['putin', 'ukrainerussia', 'ukraine']"
2022-02-25,If you must go.....This is sad. It is also hard core af. Was this outpost really that big of a threat? #snakeisland #ukraine,en,"['snakeisland', 'ukraine']"
2022-02-25,Thoughts and prayers 🤡#UcraniaRussia #RussiaUkraineConflict #Ucrania #Ukraine #Ukrainian #friendswillbefriends  https://t.co/hSSdoEhwwT,en,"['ucraniarussia', 'russiaukraineconflict', 'ucrania', 'ukraine', 'ukrainian', 'friendswillbefriends']"
2022-02-25,Pt1 Idiots like @ggreenwald think that's its #NATO fault that #Russia invaded #Ukraine. Saying that NATO shouldn't have expanded east. Ignoring that fact that Ukraine is SOVEREIGN country and can join whatever alliance it wants. These people call themselves #Leftists but are just,en,"['nato', 'russia', 'ukraine', 'leftists']"
2022-02-25,"Let's go do it ourselves, Boris. Screw the selfish &amp; corrupt West. Ask us, we'll join up in droves. #Ukraine.",en,['ukraine']
2022-02-25,Mine and Benji thoughts and prayers are with the people of #ukraine 💙💛💙💛💙💛  https://t.co/xAx59P0k99,en,['ukraine']
2022-02-25,"You’ve read @TimothyDSnyder’s book “On Tyranny,” now read his op-ed in @GlobeOpinion on #Putin invading #Ukraine.",en,"['putin', 'ukraine']"
2022-02-25,"""But while the United States, Britain and some EU capitals have all indicated they favor a ban, other EU countries such as Germany, Italy and Austria have signaled they do not want to play all their sanctions cards at this stage."" hmmmmmm #Ukraine   https://t.co/w8JgwUcusq",en,['ukraine']
2022-02-25,They just upload his all goal's. It's like a movie ffs #Ukraine #UkraineRussia #Ronaldo𓃵  https://t.co/5y3rRh9JoR,en,"['ukraine', 'ukrainerussia', 'ronaldo𓃵']"
2022-02-25,Always look for the helpers...  Heroes are all around us.  #Ukraine #RussianPeople  https://t.co/uzoFgEUJrP,en,"['ukraine', 'russianpeople']"
2022-02-25,via @franceinfo : #UKRAINE A statement on the Russian Grand Prix   https://t.co/qBjFuq5jaT  https://t.co/MWZiRgBKl8,en,['ukraine']
2022-02-25,"@unionsaustralia @ituc 1/2: The #US-backed #rightwing coup govt in #Ukraine openly states that they want to reconquer the rebel provinces of #Donetsk &amp; #Luhansk. That coup govt continues to use its #neonazi #AzovBattalion to kill people in #Donetsk &amp; #Luhansk, killing 10,000+ people so far.  https://t.co/rWwvjWINpe",en,"['us', 'rightwing', 'ukraine', 'donetsk', 'luhansk', 'neonazi', 'azovbattalion', 'donetsk', 'luhansk']"
2022-02-25,"""World War Woke""  Got to love @PrisonPlanet 😂😂😂😍😍😍   https://t.co/nqYV7D5MP5  #WorldWarWoke #Ukraine",en,"['worldwarwoke', 'ukraine']"
2022-02-25,RT @BNCNews: More than 130 lives have been lost and over 300 injured as Russian president #VladimirPutin continues the attack on #Ukraine. #StartYourDay  https://t.co/i2evnSsiII #BlackTwitter,en,"['vladimirputin', 'ukraine', 'startyourday', 'blacktwitter']"
2022-02-25,"Urals diff tumble takes spotlight, but have to remember there're some crude grades (ex: Libya Bouri) with OSPs benchmarked off Urals, and there's a potential geopols discount that's going to reverberate... #Ukraine #Russia #OSP #OOTT",en,"['ukraine', 'russia', 'osp', 'oott']"
2022-02-25,"#Ukraine Be brave, be strong.",en,['ukraine']
2022-02-25,⚠️:🇺🇦🇷🇺 #putin says he would be ready to send a delegation in #Minsk in order to talk with #Ukraine.,en,"['putin', 'minsk', 'ukraine']"
2022-02-25,"We all now feel like international politics experts, but you need to understand that we are all losing no matter which faction you chose. #Ukraine  #worldwar3",en,"['ukraine', 'worldwar3']"
2022-02-25,The Ukrainian foreign minister Dmytro Kuleba claimed on Twitter that Russia is targeting Ukrainian kindergartens and orphanages.  Kuleba added Ukraine is collecting information on the alleged war crimes.  #RussiaUkraineWar | #Ukraine   https://t.co/1R6NMQs6ZT,en,"['russiaukrainewar', 'ukraine']"
2022-02-25,"Those countries that run the business, #USAUNION , on this #NORTHAMERICAN CONTINENT DID THE SAME THING #PUTIN IS DOING IN #UKRAINE AND STILL TO THIS DAY REFUSES TO TURN #LAND SUCH AS #TULSA BACK TO ITS RIGHTFUL OWNERS. #USA IS DOUBLE STANDARD",en,"['usaunion', 'northamerican', 'putin', 'ukraine', 'land', 'tulsa', 'usa']"
2022-02-25,This is horrifying 👇🏼👇🏼Putin’s army are commtting ear crimes in broad daylight. SHAMEFUL. #Ukraine #Putin #Russia #PutinIsaWarCriminal #StandUp4HumanRights #StandWithUkraine,en,"['ukraine', 'putin', 'russia', 'putinisawarcriminal', 'standup4humanrights', 'standwithukraine']"
2022-02-25,"This is where I acquired my soberiety over #Ukraine, #Putin, #NATO and the #USA  https://t.co/xOdKvxrkgh",en,"['ukraine', 'putin', 'nato', 'usa']"
2022-02-25,IRCC Notice on Immigration measures for people affected by the situation in Ukraine. #canada #immigration #ukraine   https://t.co/YeZ1J1CHya,en,"['canada', 'immigration', 'ukraine']"
2022-02-25,Leader!!! President of Ukraine! #Ukraine #UkraineInvasion #RussiaUkraineConflict #russianinvasion  https://t.co/rLDS6QFY6m,en,"['ukraine', 'ukraineinvasion', 'russiaukraineconflict', 'russianinvasion']"
2022-02-25,NOW shooting from apartements in #kiev on #russia vehicles #ukraine,en,"['kiev', 'russia', 'ukraine']"
2022-02-25,Russian War Criminals. May they rot in hell with Putin. #Ukraine,en,['ukraine']
2022-02-25,"25 February 2022 - Ukraine, Kyiev 20 January 1990 - Baku, Azerbaijan  the country behind of the both genocide - Russia!!! 🇺🇦🇦🇿😔 #Ukraine #Ukraina #StopRussianAggression #StopPutin #StopWar #UkraineInvasion #UkraineConflict  https://t.co/tb8VIDpISV",en,"['ukraine', 'ukraina', 'stoprussianaggression', 'stopputin', 'stopwar', 'ukraineinvasion', 'ukraineconflict']"
2022-02-25,A powerful endorsement indeed. #Ukraine   https://t.co/GOHoZDNCrM,en,['ukraine']
2022-02-25,The US and European countries have learned absolutely nothing from history. They are not willing to make sacrifices for the values ​​they defend of freedom and democracy. Sanctions will only help Russia to ally itself with China.  #Europe #Sanctions #Russia #Ukraine #NATO #China,en,"['europe', 'sanctions', 'russia', 'ukraine', 'nato', 'china']"
2022-02-25,Pictures from #Ukraine are heartbreaking 💔  All the countries (&amp; organizations) in the world that assume they are powerful are watching this and perhaps realizing that they have no power.,en,['ukraine']
2022-02-25,The world is in shock after Putin's invasion of Ukraine which Russian people en block are against...Let's us pray for a quick resolution to this petty man's personal tirade...#Ukraine  https://t.co/L71byHgS1c,en,['ukraine']
2022-02-25,What did we learn from the #Ukraine situation?   Never ever voluntarily give up your best deterrent.  Nukes should not be exclusive to a handful of countries.   You’re largely on your own. Actions are needed not words from “friends”.,en,['ukraine']
2022-02-25,"With all that's going on, is the bottom bullet point - particularly when reading the one immediately before it - really relevant? #bbcnews #Ukraine #UkraineRussia  https://t.co/63Pp99q3Rm",en,"['bbcnews', 'ukraine', 'ukrainerussia']"
2022-02-25,"After #Russian brutal annexation of Crimea in 2015, the @vonderleyen  started holding #Kremlin accountable for its barbaric acts and to support the people of #Ukraine in any way we can.  Our political ideologies may differ.  There is full support to @EU_Commission from my side.",en,"['russian', 'kremlin', 'ukraine']"
2022-02-25,Going to be a tough couple of weeks for the #GOP as #Republicans are torn between denouncing Biden for not doing enough to stop the #UkraineInvasion and #VladimirPutin while also fawning over how virile Putin is for invading #Ukraine. #ImWithUkraine,en,"['gop', 'republicans', 'ukraineinvasion', 'vladimirputin', 'ukraine', 'imwithukraine']"
2022-02-25,",@commonsPAC report highlighted the £15 billion lost to fraud and error in the COVID-19 relief schemes. Remember the rise in #NationalInsurance only raises about £12 billion - it's vital the Government recoups as much money as possible.  Also #Ukraine and #Hackney small breweries  https://t.co/Bivi9qfkHs",en,"['nationalinsurance', 'ukraine', 'hackney']"
2022-02-25,Thousands of additional Chechen government forces being deployed to #Ukraine as part of Russia's occupation force.  #UkraineInvasion   (📽️ via Neil Hauer)   https://t.co/AarEo6bjLr,en,"['ukraine', 'ukraineinvasion']"
2022-02-25,"Urgent: Kiev authorities distribute weapons to civilians in the ""Obolon"" district of the Ukrainian capital.  #الحرب_الروسية_الاوكرانية #Ukraine #Russia #أوكرانيا  #روسيا  https://t.co/OCY63peINh",en,"['الحرب_الروسية_الاوكرانية', 'ukraine', 'russia', 'أوكرانيا', 'روسيا']"
2022-02-25,"Zelensky, in a motivating speech calls out for:   1) world to act quickly 2) European fighters to bring arms  3) Russian people’s support  4) Putin to stop killing and negotiate.   #Zelensky #Ukraine #PutinsWar #PutinIsaWarCriminal",en,"['zelensky', 'ukraine', 'putinswar', 'putinisawarcriminal']"
2022-02-25,I have never rooted for an underdog harder in my entire life. #Ukraine,en,['ukraine']
2022-02-25,Ukranian couple gets married in Kyiv monastery #Russia #Ukraine #RussiaUkraineWar #ITPhotoblog #wedding  https://t.co/f0QM1OfsR8,en,"['russia', 'ukraine', 'russiaukrainewar', 'itphotoblog', 'wedding']"
2022-02-25,Bravery is to be found in the people of the #Ukraine fighting for their liberty and way of life. Not when truck drivers complain about rules meant to protect them and others. #FreeUkraine #perspective,en,"['ukraine', 'freeukraine', 'perspective']"
2022-02-25,Pray for #Ukraine 🙏🏻😢  https://t.co/eJX7KraGKN,en,['ukraine']
2022-02-25,@ShuForCongress WHy haven't any country sent troops to help #Ukraine and only talks about about sanctions? The world has sold out Ukraine,en,['ukraine']
2022-02-25,Don't forgot to mention President Carter? @CarterLibrary #RussiaUkraineConflict 🇷🇺 🇺🇦 🇺🇸 #Ukraine 🇺🇦 #RussiaInvadedUkraine 🇷🇺 🇺🇸🇺🇦 #bidenspeech 🇺🇸 @JD__Online,en,"['russiaukraineconflict', 'ukraine', 'russiainvadedukraine', 'bidenspeech']"
2022-02-25,"A Ukrainian father says goodbye to his family, while he stays behind to fight the Russians😭#Ukraine #StopWar  https://t.co/Rot1E5TXpH",en,"['ukraine', 'stopwar']"
2022-02-25,QUESTION: HAVE THE FRENCH SURRENDERED YET?  #UKRAINE #UKRAINERUSSIA #UKRAINECRISIS #RUSSIA #PUTIN #worldwar3,en,"['ukraine', 'ukrainerussia', 'ukrainecrisis', 'russia', 'putin', 'worldwar3']"
2022-02-25,"Everton boss Frank Lampard on Vitalii Mykolenko 🇺🇦: ""He's okay. He has every bit of support possible from our end. Who knows who much we can help him, but that support mechanism is there. The decision of whether to play is between me and him."" #Ukraine #Everton #HeartNews  https://t.co/VmwuC2fzfr",en,"['ukraine', 'everton', 'heartnews']"
